1463972546;27.81;-464;-16240;-1528;-269;532;35
1463972563;27.81;-496;-16184;-1692;-287;442;23
1463972580;27.81;-520;-16296;-1656;-287;420;19
1463972597;27.81;-580;-16224;-1280;-301;389;46
1463972614;27.81;-620;-16256;-1300;-304;378;52
1463972631;27.81;-428;-16392;-1384;-294;307;85
1463972647;27.81;-428;-16224;-1368;-258;275;74
1463972674;27.81;-436;-16244;-1372;-247;265;99
1463972691;27.81;-508;-16140;-1468;-279;185;55
1463972708;27.81;-404;-16308;-1640;-274;166;72
1463972725;27.81;-308;-16164;-1564;-289;260;89
1463972742;27.81;-284;-16236;-1480;-279;235;86
1463972759;27.81;-340;-16224;-1412;-281;255;52
1463972776;27.81;-404;-16228;-1408;-291;283;57
1463972793;27.81;-348;-16264;-1512;-298;324;54
1463972810;27.81;-360;-16256;-1296;-261;298;84
1463972827;27.81;-360;-16268;-1536;-288;308;82
1463972843;27.81;-392;-16240;-1504;-273;366;80
1463972870;27.81;-364;-16300;-1444;-288;394;73
1463972887;27.81;-272;-16272;-1368;-249;371;86
1463972904;27.81;-276;-16264;-1560;-251;349;104
1463972921;27.81;-332;-16296;-1520;-260;413;79
1463972938;27.81;-244;-16212;-1556;-282;400;58
1463972955;27.81;-324;-16260;-1452;-271;411;59
1463972972;27.81;-284;-16260;-1364;-260;440;54
1463972989;27.81;-380;-16132;-1600;-293;402;26
1463973006;27.81;-360;-16272;-1592;-286;404;25
1463973023;27.81;-496;-16184;-1544;-278;388;28
1463973040;27.81;-448;-16268;-1564;-316;353;32
1463973066;27.81;-404;-16296;-1488;-272;383;4
1463973083;27.81;-380;-16216;-1428;-303;400;41
1463973100;27.81;-332;-16236;-1608;-285;369;4
1463973117;27.81;-388;-16244;-1452;-311;372;21
1463973134;27.81;-436;-16296;-1564;-308;378;6
1463973151;27.81;-508;-16304;-1636;-246;390;15
1463973168;27.81;-236;-16268;-1460;-284;459;-23
1463973185;27.81;-208;-16152;-1620;-284;507;-25
1463973202;27.81;-244;-16116;-1444;-288;485;-41
1463973219;27.81;-404;-16208;-1624;-329;618;-20
1463973236;27.81;-412;-16216;-1704;-364;592;-12
1463973262;27.81;-368;-16356;-1496;-376;534;-22
1463973279;27.81;-504;-16200;-1428;-363;478;-57
1463973296;27.81;-416;-16328;-1540;-373;370;-50
1463973313;27.81;-412;-16276;-1444;-350;344;-86
1463973330;27.81;-200;-16220;-1328;-364;269;-111
1463973347;27.81;-344;-16204;-1448;-368;212;-129
1463973364;27.81;-308;-16152;-1560;-398;168;-198
1463973381;27.81;-292;-16216;-1536;-404;81;-220
1463973399;27.81;-216;-16264;-1736;-416;107;-260
1463973416;27.81;16;-16148;-1532;-446;174;-322
1463973443;27.81;36;-16076;-1728;-480;248;-379
1463973460;27.81;268;-16240;-1576;-569;330;-362
1463973477;27.81;284;-16176;-1576;-548;536;-409
1463973494;27.81;96;-16084;-1396;-496;763;-377
1463973511;27.81;92;-16240;-1464;-527;913;-369
1463973528;27.81;-164;-16272;-1336;-579;875;-324
1463973545;27.81;-4;-16304;-1112;-515;932;-305
1463973562;27.81;-140;-16420;-1276;-447;741;-340
1463973580;27.81;-472;-16136;-1512;-408;832;-305
1463973597;27.81;-508;-16136;-1200;-450;858;-196
1463973614;27.81;-216;-16360;-908;-448;916;-112
1463973641;27.81;-204;-16312;-924;-312;1056;-43
1463973658;27.81;-96;-16308;-780;-336;920;-22
1463973676;27.81;-104;-16124;-788;-214;842;-4
1463973692;27.81;-272;-16364;-92;-57;904;-15
1463973709;27.81;-160;-16432;-252;152;943;-53
1463973727;27.81;-80;-16504;-108;255;825;-92
1463973744;27.81;216;-16540;468;507;1134;-99
1463973761;27.81;948;-16336;712;1055;994;-386
1463973778;27.81;544;-16204;504;1574;556;-611
1463973795;27.81;-24;-16312;-1048;1426;1433;-456
1463973811;27.81;-564;-16440;-1576;1007;2349;114
1463973838;27.81;692;-16504;-880;938;2869;1256
1463973855;27.81;1496;-16052;-476;1148;3128;1289
1463973873;27.81;1336;-15520;-1716;1249;4129;882
1463973889;27.81;972;-15156;-2328;394;3427;-15
1463973906;27.81;-148;-15072;-3680;-515;2268;-1316
1463973924;27.81;-1252;-15636;-4044;-1522;785;-2453
1463973941;27.81;-2648;-16508;-3872;-2357;53;-3013
1463973958;27.81;-4720;-16076;-3872;-2495;-398;-3006
1463973975;27.81;-5728;-15652;-3232;-2751;934;-2082
1463973992;27.81;-1960;-15764;-404;-2105;1429;-957
1463974019;27.81;2084;-16056;-48;-1682;1310;-1467
1463974036;27.81;512;-15584;-1192;-1861;2909;-1880
1463974053;27.81;-3224;-15400;-1664;-2377;7185;-1726
1463974070;27.81;-7268;-15636;-2468;-2953;6258;-1058
1463974087;27.81;-6884;-15240;-1380;-3333;3446;-281
1463974104;27.81;-4248;-15416;-212;-4297;-1148;-87
1463974121;27.81;-3448;-15408;152;-4675;-3564;-315
1463974138;27.81;-2428;-14516;144;-5386;-3517;-423
1463974155;27.81;-1488;-15220;-328;-6539;-1924;-727
1463974173;27.81;-476;-15800;272;-6812;-479;-1433
1463974199;27.81;-912;-16196;1616;-4866;1151;-1991
1463974216;27.81;-340;-17080;748;-4141;978;-2077
1463974233;27.81;36;-16744;-364;-3482;1562;-2339
1463974250;27.81;-900;-16800;-1480;-2587;3361;-2529
1463974267;27.81;-2432;-17448;-2420;-2270;4206;-2642
1463974284;27.81;-1948;-19912;-968;-2739;2811;-3272
1463974301;27.81;-2820;-20632;432;-2070;-80;-3880
1463974319;27.81;-3668;-20548;-900;-397;-529;-3998
1463974336;27.81;-3720;-20720;-1700;1138;-33;-3866
1463974353;27.81;-2736;-21636;312;2372;1110;-3446
1463974379;27.88;-4048;-22052;4084;5583;2904;-2459
1463974396;27.88;-7816;-23136;3008;6959;2164;-929
1463974413;27.88;-6908;-22296;5004;8260;-1389;748
1463974430;27.88;-9456;-20944;8724;12572;-5677;2817
1463974447;27.88;-7992;-18688;5376;17974;-5393;4986
1463974464;27.88;-6204;-16872;4996;21304;-6778;6358
1463974481;27.88;-6636;-17864;3292;24412;-8139;7198
1463974498;27.88;-1456;-19012;-6864;21637;-9754;8226
1463974516;27.88;-988;-19728;-12744;13875;-9434;7512
1463974533;27.88;-944;-21412;-11812;12376;-4342;9742
1463974560;27.88;-1640;-22336;-1816;12594;10825;9958
1463974577;27.88;-1096;-22072;5048;12627;21323;11831
1463974594;27.88;-2456;-20156;1196;4626;-6524;12202
1463974612;27.88;-13328;-20776;-296;8283;-32104;15950
1463974629;27.88;-4668;-17880;-2468;10640;-25667;15818
1463974646;27.88;-604;-16356;-2224;8211;-23891;15411
1463974663;27.88;-1060;-14268;-1976;7242;-19944;14514
1463974680;27.88;-1020;-13192;-1008;6185;-19521;13869
1463974697;27.88;-576;-12148;-2252;4823;-18139;12763
1463974714;27.88;44;-10748;-2088;4166;-17156;11475
1463974747;27.88;2428;-9296;-2436;1467;-17264;8967
1463974764;27.88;2820;-8780;-1996;-871;-16855;7851
1463974781;27.88;4184;-7676;-1792;-2748;-15291;6540
1463974799;27.88;5776;-8148;-964;-4207;-12681;4894
1463974816;27.88;6800;-8708;-260;-4771;-10414;2889
1463974833;27.88;7548;-7892;932;-5262;-6944;157
1463974850;27.88;8120;-7808;1712;-6176;-5517;-2786
1463974867;27.88;5988;-9236;860;-8829;-2595;-6319
1463974884;27.88;-868;-12464;3704;-11763;-2910;-9900
1463974901;27.88;-8324;-18360;10892;-13914;-9086;-11936
1463974944;27.88;-32768;-32768;13188;-5511;-16044;5164
1463974961;27.88;-13920;-28448;18752;10300;-6340;13762
1463974978;27.88;-8184;-16564;7280;7516;-1969;12257
1463974995;27.88;5728;-12616;-3556;4042;19514;-164
1463975012;27.88;11488;-19248;2548;2686;23115;-4556
1463975029;27.88;6200;-19380;5108;-1163;-896;-7158
1463975046;27.88;-5008;-16340;-7780;-1012;-702;-2097
1463975063;27.88;2096;-6796;-8532;-9489;-3449;-2065
1463975080;27.88;-28;-5392;2236;-8592;-5844;-6475
1463975098;27.88;-5384;-11684;-12540;-5404;-4223;-12885
1463975133;27.88;-7696;-18872;-8456;-9678;-4156;-9968
1463975151;27.88;-4464;-20584;-5048;-9552;2581;-8132
1463975168;27.88;-4256;-22964;-3652;-12651;-1661;-5844
1463975185;27.88;-4200;-19180;1576;-15565;-15887;-1949
1463975203;27.88;3992;-14880;-2316;-13633;-23137;-2197
1463975220;27.88;5392;-15668;-3452;-17146;-20008;-2005
1463975237;27.88;4000;-15832;-4568;-17639;-13281;-1510
1463975254;27.88;3260;-16124;-3284;-17235;-7809;-1229
1463975271;27.88;5908;-16436;2168;-16736;-4883;-2599
1463975299;27.88;7548;-15976;2440;-13225;-7347;-4922
1463975316;27.88;-244;-14968;2736;-11272;-2686;-5021
1463975333;27.88;-1732;-15092;1080;-10785;6276;-4266
1463975350;27.88;-412;-13688;2036;-8655;8675;-3582
1463975367;27.88;580;-14944;2140;-6461;6427;-3961
1463975384;27.88;-428;-17296;324;-5425;2727;-4849
1463975401;27.88;-512;-19284;352;-4564;5117;-5167
1463975418;27.88;-1708;-20696;3160;-2404;7318;-4696
1463975435;27.88;-3900;-22464;2828;22;6545;-3507
1463975452;27.88;-3076;-22144;4360;1981;4899;-2239
1463975480;27.88;-11412;-20708;468;6604;5764;-1066
1463975497;27.88;-14408;-22728;1920;7344;-663;0
1463975514;27.88;-13992;-24520;6824;12216;-4765;2194
1463975531;27.88;-11684;-19860;7184;18276;-4766;5736
1463975548;27.88;-7404;-14144;1484;21189;-3296;9913
1463975565;27.88;-4968;-18496;8060;22841;-7048;12392
1463975582;27.88;-4880;-18760;248;17471;-16468;14513
1463975599;27.88;-2824;-24204;-13588;12494;-25837;12888
1463975616;27.88;-1548;-27632;-12824;13289;-20325;11698
1463975633;27.88;204;-28720;-916;14040;1401;12401
1463975660;27.88;6376;-26292;1260;12263;24216;10585
1463975677;27.88;9620;-24508;3512;3972;19684;15562
1463975694;27.88;-6068;-18900;3264;1473;-28606;17422
1463975711;27.88;-10068;-17676;1160;9728;-30113;23032
1463975728;27.88;-4320;-13464;-3168;7909;-23607;18277
1463975745;27.88;-224;-10756;-2920;6845;-17618;16106
1463975762;27.88;-996;-8696;-3300;6547;-18197;14329
1463975780;27.88;-440;-7196;-3404;5987;-19255;12228
1463975797;27.88;2256;-6472;-3928;4554;-22568;11204
1463975814;27.88;3760;-6548;-4332;2253;-23717;9170
1463975840;27.88;4052;-7124;-4044;558;-21154;7330
1463975857;27.88;5632;-9396;-3408;-1231;-16836;6535
1463975874;27.88;9968;-10776;-2416;-2165;-12168;4816
1463975891;27.88;14156;-7984;96;-3455;-8044;1159
1463975908;27.88;14020;-7184;100;-8904;-4759;-3755
1463975926;27.88;7856;-11744;-924;-15771;1037;-8528
1463975943;27.88;-5344;-18020;11344;-21949;650;-12637
1463975960;27.88;-9964;-24908;17144;-21015;921;-10065
1463975977;27.88;-32768;-32768;32767;-459;-32768;-1165
1463976003;27.88;-18804;-23180;8260;3381;699;9920
1463976020;27.88;-8708;-10484;12716;5071;-2858;9978
1463976037;27.88;4792;-10368;7260;-742;2512;4808
1463976054;27.88;10852;-14868;3064;-1805;26515;-2262
1463976071;27.88;8480;-24700;-10620;-4308;25599;-9952
1463976088;27.88;608;-29240;-7704;-16029;4012;-9686
1463976105;27.88;-7992;-21572;-14692;-3520;1007;2811
1463976123;27.88;2792;-14180;3520;-12668;11103;2776
1463976140;27.88;4592;-5596;900;-3794;9970;-3520
1463976157;27.88;17400;-3520;-5504;-8018;5999;-9726
1463976183;27.88;-1268;-13324;-11216;-20411;-304;-13539
1463976200;27.88;-9756;-18428;-2592;-16152;20201;-11127
1463976217;27.88;-2684;-17060;-420;-10997;19233;-12654
1463976234;27.88;-2752;-17252;-168;-7245;6456;-12249
1463976251;27.88;-3040;-17240;728;-10332;-6734;-8404
1463976268;27.88;1020;-13780;-936;-9340;-16011;-5907
1463976285;27.88;-3424;-13780;-5364;-16740;-9299;-3179
1463976302;27.88;-6808;-13276;-8780;-18120;3570;1134
1463976320;27.88;-2324;-13564;-184;-14219;10099;2813
1463976337;27.88;2232;-16196;5804;-9421;17233;475
1463976364;27.88;124;-17976;8460;-9486;10468;-2000
1463976381;27.88;-1876;-16456;6196;-6953;2699;-3903
1463976398;27.88;-3384;-14428;-312;-6259;802;-4311
1463976415;27.88;-5808;-14836;-5168;-6840;5735;-4616
1463976432;27.88;-5392;-16668;-3516;-7430;8500;-4033
1463976449;27.88;-2184;-19932;3152;-6139;5916;-4442
1463976466;27.88;-1940;-23460;5616;-2436;4150;-4420
1463976483;27.88;-1796;-23688;3960;840;2894;-3720
1463976500;27.88;-7752;-21236;1792;1881;5365;-2286
1463976518;27.88;-9856;-21472;-912;2406;2375;164
1463976544;27.88;-11768;-23448;6108;6042;-2721;2133
1463976562;27.88;-8900;-23756;9704;11892;-9060;4164
1463976579;27.88;-4404;-22180;9108;19787;-6067;8072
1463976596;27.88;-2256;-18572;8520;28416;5212;10922
1463976613;27.88;556;-20296;10680;28895;-3937;14699
1463976630;27.88;-4524;-18912;-19024;18961;-19110;13008
1463976647;27.88;-8484;-22468;-15732;17807;-21840;13039
1463976664;27.88;2876;-32548;-2448;16224;-9655;11764
1463976681;27.88;1900;-31892;1516;17419;6435;12272
1463976708;27.88;8304;-26268;1080;10670;28719;12527
1463976725;27.88;-3528;-21836;6520;1209;-16802;16970
1463976742;27.88;-14608;-15832;2628;9119;-22033;21749
1463976760;27.88;-5980;-12488;-1504;9334;-18510;16499
1463976777;27.88;-2324;-10344;-2692;7100;-14313;14251
1463976794;27.88;-1572;-7248;-3672;6312;-17068;12501
1463976812;27.88;-456;-6552;-2920;4698;-18441;10155
1463976829;27.88;1152;-5240;-3156;3708;-21974;8293
1463976846;27.88;3128;-3824;-4596;2719;-23214;7033
1463976863;27.88;4992;-3740;-5040;692;-21177;6311
1463976889;27.88;6308;-5684;-3812;-1715;-14677;4713
1463976907;27.88;11948;-6876;-2508;-2000;-9558;1832
1463976924;27.88;15196;-6364;-316;-1932;-4991;-1908
1463976941;27.88;13592;-9656;-2068;-7722;-1674;-7021
1463976959;27.88;2808;-14724;1072;-16441;-1938;-11487
1463976976;27.88;-10124;-22472;16756;-25935;-11887;-15869
1463976993;27.88;-26796;-32768;32767;-10382;-22373;-9136
1463977010;27.88;-20672;-32768;29212;-490;-14597;9077
1463977027;27.88;-6272;-19868;12212;-1563;-688;10054
1463977045;27.88;5420;-7824;11736;-1988;3654;2320
1463977071;27.88;5976;-13420;3280;2107;10905;-5719
1463977089;27.88;3192;-25932;-10516;-212;19968;-12408
1463977106;27.88;-7116;-26824;-5796;-7535;19133;-9948
1463977123;27.88;-24272;-25772;-11920;-784;17842;3462
1463977141;27.88;7908;-9556;-2488;-8345;10920;3375
1463977158;27.88;14500;-3664;-8044;-11846;-3713;-3026
1463977175;27.88;5656;-7408;-4716;-11363;4632;-7138
1463977192;27.88;9572;-13828;-11104;-15084;7143;-10389
1463977209;27.88;-4780;-14364;-6692;-14954;7251;-11876
1463977236;27.88;-2848;-16748;-2196;-13366;10605;-10016
1463977253;27.88;-3140;-14924;-724;-8948;12706;-10658
1463977270;27.88;-1928;-16884;-2024;-8307;6933;-8451
1463977287;27.88;1680;-15436;224;-10215;-1749;-5546
1463977304;27.88;516;-14596;-2388;-10870;-1156;-4300
1463977321;27.88;-2396;-14128;-5076;-12639;2992;-2584
1463977338;27.88;-4544;-14460;-5892;-14552;9228;-698
1463977355;27.88;-5896;-14840;-2112;-15041;8588;784
1463977372;27.88;-2028;-14616;3640;-14455;9175;634
1463977389;27.88;1372;-15592;4908;-10705;14382;-511
1463977416;27.88;980;-16328;7180;-7388;8262;-3708
1463977433;27.88;-3400;-15852;2884;-6201;4642;-4825
1463977450;27.88;-4976;-16264;-2192;-6117;5893;-5034
1463977467;27.88;-5868;-16628;-2468;-7394;9681;-4255
1463977484;27.88;-4076;-18392;2628;-5569;11093;-3679
1463977501;27.88;-2604;-22216;3356;-3418;8205;-3368
1463977518;27.88;-6380;-22268;2408;-329;7423;-2982
1463977536;27.88;-12560;-20560;-2628;1761;6353;-2220
1463977553;27.88;-10888;-20296;-1028;1283;3424;-872
1463977570;27.88;-8432;-24004;4760;2875;-1005;511
1463977596;27.88;-5568;-24084;11080;11095;-7818;2779
1463977613;27.88;-4704;-23240;10680;17973;-6401;6112
1463977630;27.88;-1548;-17944;9212;27321;7470;8598
1463977647;27.88;-1396;-19080;14884;31956;5603;13429
1463977664;27.88;-6544;-18156;-22552;20193;-15063;13029
1463977681;27.88;-13784;-18352;-17672;18778;-21556;13811
1463977698;27.88;-1808;-27088;-2268;15113;-13246;15133
1463977715;27.88;2792;-32768;5464;15421;-2333;11624
1463977733;27.88;11636;-32768;-8000;16856;25550;10333
1463977759;27.88;1664;-22192;7772;3322;-4377;17524
1463977776;27.88;-14528;-16556;-2460;8623;-29984;19144
1463977793;27.88;-5424;-11968;3096;9048;-18436;15160
1463977810;27.88;-3488;-10408;-1792;7558;-15367;13169
1463977827;27.88;-2052;-7996;-3388;6796;-17503;11749
1463977844;27.88;-1636;-6900;-4040;5987;-20302;9987
1463977861;27.88;-864;-6452;-4200;4876;-24510;8602
1463977879;27.88;2456;-3788;-6208;4634;-25469;7545
1463977896;27.88;6076;-2936;-5528;3546;-21311;6866
1463977913;27.88;6004;-5228;-4096;1038;-17101;6095
1463977939;27.88;12064;-7128;-3228;-1147;-8251;2626
1463977956;27.88;13960;-7016;-476;-2799;-3548;-1192
1463977973;27.88;14852;-8760;-1312;-8756;-1197;-6282
1463977990;27.88;6576;-14028;348;-18372;-520;-11124
1463978007;27.88;-7292;-18560;20232;-28029;-10662;-15314
1463978024;27.88;-31792;-32768;32767;-15679;-20710;-10291
1463978041;27.88;-32768;-32768;22804;3198;-6660;7787
1463978058;27.88;-5508;-30648;13860;-1663;-6738;8936
1463978076;27.88;11156;-21088;15592;1759;6291;4002
1463978093;27.88;10564;-15756;15256;-1097;1819;-2023
1463978120;27.88;2056;-26208;-22168;425;16140;-11754
1463978137;27.88;-10856;-19152;-6628;954;17571;-7430
1463978154;27.88;-19532;-14288;-32768;-7536;20870;2820
1463978172;27.88;8136;-9324;3068;-13061;7813;843
1463978188;27.88;5908;-4668;2812;-8610;6239;-6339
1463978205;27.88;8232;-10140;-9648;-12038;7206;-11293
1463978223;27.88;3816;-14300;-8704;-14992;7384;-13168
1463978240;27.88;-4840;-16036;-5756;-15177;12008;-11864
1463978257;27.88;-3120;-16352;-3724;-11697;9893;-11784
1463978283;27.94;-2848;-16976;-1168;-8569;5311;-8812
1463978300;27.94;-884;-15324;384;-9410;-1272;-5946
1463978318;27.94;-604;-14888;-1804;-10220;-8530;-2875
1463978335;27.94;-1892;-15020;-4696;-13329;-6021;-936
1463978352;27.94;-2600;-15552;-3328;-14610;3450;1030
1463978370;27.94;-2592;-15688;2200;-11899;5884;1844
1463978387;27.94;-428;-15236;3312;-10051;8934;1165
1463978404;27.94;-1256;-14720;3704;-9379;12947;-858
1463978421;27.94;-448;-14708;4376;-9090;10346;-2403
1463978438;27.94;-1220;-14756;1560;-8586;5750;-4238
1463978465;27.94;-2168;-15152;-2176;-7150;4275;-5137
1463978482;27.94;-2804;-16072;-2060;-7285;6010;-5382
1463978499;27.94;-3364;-19228;404;-7850;4220;-5897
1463978516;27.94;-3632;-20932;3772;-6918;4632;-6214
1463978533;27.88;-4084;-20984;5612;-4565;2866;-5701
1463978550;27.88;-3932;-21188;2356;-1019;2974;-4403
1463978568;27.88;-6788;-20036;4052;839;4542;-2978
1463978585;27.88;-10840;-18012;-2176;1354;2273;-1671
1463978602;27.88;-12984;-21292;-1052;1311;-2016;196
1463978619;27.88;-8940;-24656;7880;5325;-7137;1711
1463978645;27.88;-2564;-22900;6924;21635;-8000;4726
1463978662;27.88;-2600;-18536;10124;29566;1679;7979
1463978679;27.88;-5236;-17496;2592;28168;-2125;13182
1463978697;27.88;-7416;-14760;-15772;17556;-19724;12593
1463978714;27.88;-4320;-24344;-15208;16088;-20921;12468
1463978731;27.88;-6324;-28140;-6900;15561;-8092;12495
1463978748;27.88;116;-32112;-6600;21547;12333;12940
1463978765;27.94;11472;-30736;4076;14747;32767;11134
1463978782;27.94;464;-25780;6128;1349;15699;17868
1463978799;27.94;-6600;-18500;-984;12112;-32768;20067
1463978826;27.94;-356;-12700;-1344;11589;-16215;14757
1463978843;27.94;-2764;-9892;-552;7387;-16233;13038
1463978860;27.94;-1992;-10384;-3272;6228;-17871;12156
1463978877;27.94;-3104;-9544;-4608;5619;-19490;11164
1463978895;27.94;-484;-8628;-3572;3816;-19057;10792
1463978912;27.94;356;-8296;-5524;1354;-21875;11091
1463978929;27.94;2616;-5300;-5920;21;-21216;10609
1463978946;27.94;3796;-2976;-6236;-710;-19609;9130
1463978963;27.94;6992;-5548;-5192;-3813;-19182;7132
1463978980;27.94;13160;-4536;-600;-5587;-15331;1066
1463979007;27.94;14124;-6960;-440;-6897;-11097;-5616
1463979024;27.88;5228;-14168;4648;-10907;-2732;-11263
1463979041;27.88;-1504;-19780;10012;-18003;-2092;-14632
1463979058;27.88;-10088;-27408;24240;-19095;-5064;-12295
1463979075;27.88;-6852;-28344;32767;-3849;-9410;-2816
1463979092;27.88;-9828;-24636;22756;-1661;-8639;2211
1463979109;27.88;-21052;-22436;3548;-5571;12525;5918
1463979126;27.88;-15472;-19256;18256;-335;-247;4549
1463979144;27.88;-14464;-20516;2624;-4149;3620;627
1463979170;27.88;220;-26528;-7412;-3670;10638;-10283
1463979187;27.88;-27448;-32768;27756;1350;8765;-5023
1463979204;27.88;12852;-9316;-25160;-3340;11913;4253
1463979221;27.88;16672;-8964;3772;-10429;-10165;924
1463979238;27.88;10604;-4748;19272;-825;-17487;-9366
1463979255;27.94;8340;-6056;-26024;-12946;-5090;-13930
1463979272;27.94;-6104;-13936;-19576;-17817;1807;-8415
1463979290;27.94;-10272;-19972;-8028;-15219;12173;-8224
1463979307;27.94;-3500;-20576;-2308;-12331;14030;-7253
1463979324;27.94;252;-17872;3408;-6034;4877;-5767
1463979350;27.94;5044;-16432;1628;-9864;-10431;-4825
1463979367;27.94;3516;-15436;432;-9211;-17198;-4751
1463979384;27.94;-624;-14520;-3348;-11427;-15676;-3609
1463979401;27.94;-3408;-13520;-4960;-12757;-2598;-635
1463979418;27.94;-3160;-13504;-1968;-12523;2469;544
1463979435;27.94;2648;-13024;-908;-13934;6271;-314
1463979452;27.94;2616;-15436;-412;-12871;9837;-2007
1463979469;27.94;220;-16952;2704;-12391;10250;-3533
1463979487;27.94;-340;-16716;4240;-11675;4427;-5113
1463979513;27.94;-1272;-15592;4444;-9354;-2112;-6277
1463979531;27.94;-4140;-16188;212;-8024;-2071;-6565
1463979547;27.94;-5596;-17308;-280;-5409;4693;-7065
1463979564;27.94;-1476;-20744;5176;-3732;5197;-6928
1463979582;27.94;-1844;-22944;4860;-1717;1450;-5980
1463979599;27.94;-4148;-21760;1568;525;-1154;-4430
1463979616;27.94;-10644;-19528;-3924;2553;2067;-2259
1463979633;27.94;-10568;-21588;-2552;2133;213;272
1463979650;27.94;-8324;-25856;6124;7389;-1153;2394
1463979667;27.94;-5860;-25260;11684;14490;-3949;4147
1463979694;27.94;-4788;-16968;3332;21413;3043;9600
1463979711;27.94;-5936;-16100;11048;26970;1834;11051
1463979729;27.94;-2644;-17172;-3376;20021;-10254;15158
1463979746;27.94;-2412;-21540;-16400;14384;-18646;13945
1463979763;27.94;-4400;-23528;-10800;13025;-15258;12247
1463979780;27.94;-3408;-28380;-2756;13156;-4868;12429
1463979797;27.94;3464;-27588;-4068;14773;14526;12815
1463979813;27.94;8868;-29576;3984;16944;31004;11457
1463979831;27.94;460;-22696;3108;4376;7074;15511
1463979848;27.94;-16564;-20416;-1908;6233;-32768;19268
1463979875;27.94;-3480;-13272;-2508;7151;-22370;15756
1463979892;27.94;-576;-11804;-3220;5529;-19848;14023
1463979909;27.94;-548;-9056;-3908;6617;-21518;13033
1463979927;27.94;452;-7532;-3036;5480;-22062;10874
1463979944;27.94;1076;-7468;-4972;4662;-25566;9597
1463979961;27.94;2712;-6796;-5136;3685;-24641;8838
1463979978;27.94;5000;-5324;-4208;2245;-21765;8319
1463979995;27.94;4732;-6316;-3672;-347;-17316;6991
1463980012;27.94;7836;-8548;-3004;-1850;-13253;5811
1463980029;27.94;11708;-8052;140;-4475;-6433;1031
1463980056;27.94;11908;-7888;1748;-8457;-4287;-4178
1463980073;27.94;6444;-11988;740;-14392;-303;-8897
1463980090;27.94;-2300;-16368;4224;-22356;3503;-13046
1463980107;27.94;-13560;-22512;12956;-26223;284;-12324
1463980124;27.94;-22056;-32768;32767;-2093;-11779;-2486
1463980141;27.94;-23032;-32768;23328;-489;-19270;8689
1463980158;27.94;-13024;-20052;12936;2503;3182;9402
1463980176;27.94;-4104;-15404;12288;1445;-455;5127
1463980193;27.94;2860;-15772;6756;1889;12639;-2932
1463980219;27.94;2900;-26232;-10016;-4948;15855;-10640
1463980236;27.94;-20712;-27948;18232;2733;3115;-4846
1463980253;27.94;4284;-6420;-30184;-8629;19596;4286
1463980271;27.94;13704;-7512;1188;-10991;-1082;-1110
1463980288;27.94;-580;-1828;724;-5467;-3947;-6269
1463980305;27.94;7852;-10568;-15496;-15416;601;-10845
1463980323;27.94;-4516;-16256;-10596;-15964;729;-9284
1463980340;27.94;-7148;-20680;-3280;-15406;8322;-8133
1463980357;27.94;1180;-17820;1060;-10358;6568;-8594
1463980374;27.94;2372;-14744;2692;-7809;5592;-9385
1463980401;27.94;4164;-15280;-1796;-9433;-3366;-6493
1463980418;27.94;4032;-14760;-2032;-11087;-3649;-5388
1463980435;27.94;-568;-14832;-3828;-11608;-2840;-4413
1463980453;27.94;-5816;-14728;-6896;-13172;4370;-1742
1463980470;27.94;-7584;-14772;-2152;-13926;7602;476
1463980487;27.94;-2436;-14092;2832;-13620;5307;901
1463980505;27.94;-1068;-14368;2344;-12174;7433;-183
1463980521;27.94;-1104;-16384;3252;-10151;9234;-1405
1463980538;27.94;-1528;-16268;6100;-8343;7182;-2805
1463980555;27.94;-2856;-15496;4136;-6829;5913;-3399
1463980582;27.94;-3368;-16856;-1776;-7190;6129;-3948
1463980600;27.94;-2808;-19336;-628;-7105;6268;-4851
1463980616;27.94;-824;-20352;5232;-4285;5293;-5465
1463980633;27.94;-2680;-21696;4020;-1909;3086;-5202
1463980651;27.94;-6000;-20380;2224;1007;2134;-4166
1463980668;27.94;-11548;-18812;-3712;750;4464;-2761
1463980685;27.94;-12380;-20180;-2636;854;455;-1352
1463980702;27.94;-11664;-22892;1532;3014;-4036;745
1463980719;27.94;-8388;-25124;7572;6960;-7007;3236
1463980736;27.94;-3544;-22556;5528;18033;-5641;7677
1463980762;27.94;-1424;-18632;7724;23868;1499;9886
1463980779;27.94;-556;-18484;11528;28691;-2200;13458
1463980796;27.94;-3132;-21184;-15628;18237;-18702;13039
1463980813;27.94;-2900;-21124;-15460;16549;-21357;10680
1463980830;27.94;1664;-27152;-3960;15508;-6247;11397
1463980847;27.94;4848;-29644;-292;16457;4817;10801
1463980864;27.94;7428;-27684;-5168;15725;31405;12384
1463980881;27.94;2968;-26420;5208;12568;16713;13609
1463980899;27.94;-4352;-20008;3452;8780;-28187;17402
1463980925;27.94;-6768;-13636;-1020;9768;-19013;15330
1463980942;27.94;-1960;-11892;-1748;7753;-13720;12740
1463980959;27.94;-1376;-8764;-2656;7993;-15794;10897
1463980976;27.94;-384;-8040;-2656;6336;-17276;9182
1463980994;27.94;1188;-7056;-2732;5029;-19244;8109
1463981011;27.94;1760;-5508;-3040;4038;-20378;7429
1463981028;27.94;4300;-4212;-2992;2500;-17944;6092
